layer,expert,total_mass,selectivity,top_category,share_computational,share_creative,share_factual,share_reasoning,share_social_ethical,share_symbolic
8,47,1515.989990234375,0.29710902416380075,reasoning,0.17842465450088937,0.07662764846416657,0.14374647213662303,0.29710902416380075,0.08622198745630684,0.21787021327821346
8,48,2470.1220703125,0.30272198402391076,reasoning,0.05369498953311154,0.09627422259385113,0.1605533218286514,0.30272198402391076,0.08903852882397244,0.2977169531965027
8,49,2259.093017578125,0.43487857502962474,symbolic,0.026082093362922953,0.08996724932712795,0.09929597670871138,0.3395443436329634,0.010231761938649631,0.43487857502962474
8,50,1236.887451171875,0.3711310700471015,symbolic,0.07711953379701245,0.07166159622493062,0.16052325063838616,0.21254977260485036,0.10701477668771889,0.3711310700471015
8,51,1879.3385009765625,0.2726666117156909,reasoning,0.09665642798781802,0.022292168881885996,0.10519578363631392,0.2726666117156909,0.24141373141742795,0.2617752763608632
8,52,556.4476318359375,0.30916245303470347,reasoning,0.09976967891718598,0.06298631170149124,0.2147799489252743,0.30916245303470347,0.17832630128998672,0.13497530613135827
8,53,2023.6907958984375,0.21712116756619812,factual,0.08940471073993814,0.19225995780571628,0.21712116756619812,0.17436656547880258,0.13035494169256684,0.19649265671677804
8,54,5085.1815185546875,0.29926241676620186,symbolic,0.04482276275368984,0.18692040125876044,0.2406623325130869,0.216162459055994,0.012169627652266956,0.29926241676620186
8,55,2582.51318359375,0.4775756680816194,symbolic,0.05941846709020083,0.11044279367674754,0.07914006027997422,0.22741424775670652,0.046008763114751466,0.4775756680816194
8,56,828.883056640625,0.3039820565196069,symbolic,0.09151086637968486,0.052824286730454584,0.18255105512200653,0.2287484481334156,0.1403832871148315,0.3039820565196069
8,57,750.825439453125,0.6780021727389224,reasoning,0.024058157347008387,0.0032994285911241567,0.16444369006636902,0.6780021727389224,0.05860347059437514,0.07159308066220088
8,58,1559.91943359375,0.3712482960138854,reasoning,0.10804250144379077,0.012229103378548635,0.13253514006726735,0.3712482960138854,0.03900097504785247,0.33694398404865533
8,59,1731.2879638671875,0.35704443247838863,reasoning,0.07282641520369414,0.008479478993825652,0.21567181337897953,0.35704443247838863,0.05787758066846317,0.2881002792766489
8,60,1584.5654296875,0.568697672555382,reasoning,0.09252231764549995,0.003938136133785695,0.022139381669486223,0.568697672555382,0.034259319176997344,0.27844317281884884
8,61,67.295654296875,0.6639203607564858,factual,0.0,0.0,0.6639203607564858,0.012215075296669969,0.22491048203654726,0.09895408191029702
8,62,190.774658203125,0.902461310472183,factual,0.0029868968138487585,0.0066443737178675044,0.902461310472183,0.015405425811958593,0.07250199318414206,0.0
8,63,2171.90673828125,0.35031412535563217,symbolic,0.07655148924307537,0.043547924771782785,0.15982725072587745,0.26633749731624873,0.1034217125873835,0.35031412535563217
8,64,1458.7744140625,0.24413436337893338,social_ethical,0.11248104646920407,0.06727825624169476,0.15892497916366813,0.20389145693657387,0.24413436337893338,0.2132898978099258
8,65,1421.7513427734375,0.5296577561218193,factual,0.04548026025958473,0.010981380849828372,0.5296577561218193,0.10431041092430171,0.25245739520444216,0.05711279664002372
8,66,1508.23876953125,0.4890257708879582,reasoning,0.033669723552894534,0.004693621265749676,0.3184663144130562,0.4890257708879582,0.125586904997389,0.028557664882952454
8,67,1124.84375,0.4982575704959022,symbolic,0.04797693256007779,0.11249500798722045,0.03885175024308932,0.261408702597583,0.04101003611612724,0.4982575704959022
8,68,742.2216796875,0.3042172399955265,factual,0.15007335188511056,0.009084778990441229,0.3042172399955265,0.16979546994546305,0.24235495733749104,0.12447420184596762
8,69,5420.23828125,0.6311150934612105,symbolic,0.008897048172322912,0.170945606058313,0.10756939594877704,0.07362646757198318,0.007846388787393313,0.6311150934612105
8,70,1650.844482421875,0.6978892934620494,symbolic,0.0049042726268027775,0.0012344238470515282,0.0652098779344556,0.21877800172999762,0.011984130399643057,0.6978892934620494
8,71,830.1181640625,0.38601932142096673,symbolic,0.09015094566026816,0.19881364545945432,0.06820553361543737,0.2132003044559027,0.0436102493879707,0.38601932142096673
8,72,1786.821533203125,0.3637628246407447,symbolic,0.041646325275614744,0.08009418456879872,0.16798293058403807,0.24528226609176532,0.10123146883903841,0.3637628246407447
8,73,73.78466796875,0.2536082747119667,symbolic,0.14670341669368875,0.1022857369748066,0.22622443104737577,0.1349008344859077,0.13627730608625446,0.2536082747119667
8,74,1794.8702392578125,0.33798238347036236,symbolic,0.07016918400196089,0.09547078238172929,0.16070565686159224,0.23857541603651955,0.09709657724783569,0.33798238347036236
8,75,1199.271484375,0.3306528051698052,symbolic,0.09774305527281374,0.04489083949077158,0.1476827362640405,0.2778092412874352,0.1012213225151337,0.3306528051698052
8,76,1650.8909912109375,0.36230539276590623,symbolic,0.03797206749225956,0.014900955693980058,0.16289831951097075,0.29351471029604265,0.12840855424084074,0.36230539276590623
8,77,7065.513916015625,0.5006034827850186,symbolic,0.04708299089039885,0.1423813710582925,0.15524733723803225,0.12481216101604871,0.02987265701220908,0.5006034827850186
8,78,631.96923828125,0.29593370177698214,factual,0.10394638534528651,0.20386193639209038,0.29593370177698214,0.14903965392154514,0.12460624613199843,0.1226120764320974
8,79,1674.3060302734375,0.3250994191783778,reasoning,0.20496335825936512,0.025739004652624343,0.17758749598550297,0.3250994191783778,0.08772539054084252,0.17888533138328722
8,80,1225.3052978515625,0.2793933590968689,factual,0.07086064826995743,0.03149127474508356,0.2793933590968689,0.2708865306906432,0.19262020257427473,0.15474798462317219
8,81,2425.036376953125,0.2919064620184801,symbolic,0.04774604198612114,0.005507729879615812,0.23182500987370416,0.1982581406589322,0.22475661558314655,0.2919064620184801
8,82,1161.3466796875,0.2780471889534224,symbolic,0.048939261818050334,0.013823778463008075,0.1893347650853207,0.27419381964129397,0.19566118603890453,0.2780471889534224
8,83,1941.663330078125,0.44567526458078427,symbolic,0.05251040072284191,0.017195157633175587,0.055080985880516575,0.2375954240465894,0.19194276713609226,0.44567526458078427
8,84,1563.037841796875,0.31067259191875046,symbolic,0.06742413509849657,0.04975349891279611,0.1217300513588838,0.2953394323797605,0.15508029033131251,0.31067259191875046
8,85,1484.87646484375,0.8512104627811591,factual,0.026894368251251962,0.005028071108872102,0.8512104627811591,0.032511385134035314,0.032182384437888914,0.05217332828679259
8,86,1171.538330078125,0.30014831344254944,reasoning,0.22841666387072454,0.039822065547581276,0.2899247512983418,0.30014831344254944,0.05285060020368352,0.0888376056371195
8,87,1837.8209228515625,0.3573607899183743,reasoning,0.05817290227996824,0.038376322587685814,0.1454877838419616,0.3573607899183743,0.06491186667613391,0.33569033469587617
